:START_ID(Article)	:END_ID(Keyword)
9840	Cancer
10284	Deep Learning
3395	IOT
3141	Real time
5616	Data modeling
14061	Classification
7718	Protocols
15744	Machine Learning
2974	Machine Learning
12244	Authentication
5967	Classification
16701	Connection
18199	Semantic data
9336	Cybersecurity
19417	Genetic programming
4138	Tokens
3392	Quantum
638	Cancer
15869	Connection
12153	Clustering
17192	Semantic data
11168	Deep Learning
16398	Combinatorics
16498	Bioinformatics
12091	Data modeling
9527	Cybersecurity
11987	Streams
15642	Classification
4711	Physics
64	Physics
6777	Cancer
14835	Machine Learning
17362	Sensors
18161	Connection
10479	Connection
484	Combinatorics
18250	Combinatorics
5864	IOT
15950	Cancer
15605	Connection
6266	Data modeling
15439	Encryption
6797	Physics
6008	Cancer
8778	Sensors
19174	Real time
11117	Combinatorics
7881	Streams
4438	Clustering
14774	Clustering
344	Genetic programming
15881	Authentication
3571	Clustering
15703	Sensors
5134	Biology
6167	Sensors
18151	Tokens
15241	Authentication
7151	Tokens
13920	Genetic programming
666	Cybersecurity
16125	Encryption
5650	Biology
15082	Quantum
9799	Streams
15693	Deep Learning
16513	Machine Learning
16001	Cybersecurity
2296	QBit
2751	Streams
5650	Cybersecurity
5573	Quantum
8163	Authentication
11898	Bioinformatics
7726	QBit
17640	Classification
17871	Semantic data
14543	Big data
16259	Connection
12166	Quantum
3952	Real time
14468	Streams
13142	IOT
3420	Tokens
4757	Physics
16948	Biology
14274	IOT
19067	Biology
9725	Cancer
2732	Databases
16656	Physics
17891	Connection
14374	Entanglement
15487	Clustering
2536	Databases
6860	Connection
856	DNA
11517	Encryption
17683	DNA
1602	Entanglement
4745	Bioinformatics
10825	Entanglement
4696	Biology
852	Connection
7563	Entanglement
750	Tokens
17234	Classification
17542	Big data
10151	QBit
16916	Streams
13363	Machine Learning
18634	AI
6561	Streams
9349	Combinatorics
17950	Data storage
3709	Authentication
18897	Combinatorics
4028	Connection
1473	Data modeling
6378	Tokens
1394	Cancer
14840	Deep Learning
8437	Tokens
12316	Protocols
8171	Quantum
2916	DNA
4490	Cybersecurity
17522	QBit
4748	Data modeling
13048	QBit
15442	Big data
3285	Semantic data
668	Clustering
6112	Machine Learning
8196	Connection
3825	Cancer
7384	Encryption
2264	Connection
11200	Connection
1040	Connection
12610	Physics
16198	Machine Learning
13843	Machine Learning
18459	Classification
26	Sensors
4339	DNA
19528	Databases
3170	Databases
1258	Tokens
6177	Cybersecurity
18610	Clustering
18013	Physics
979	Bioinformatics
15810	Semantic data
1645	Encryption
15669	Cancer
7022	Encryption
19208	Connection
10126	Databases
8251	Quantum
18837	Data storage
15381	Entanglement
18131	Biology
437	AI
2732	Biology
14181	Data modeling
315	Semantic data
9867	Encryption
13657	Biology
15915	Encryption
2897	IOT
15689	Classification
13640	Databases
15321	AI
8815	Databases
1436	Data storage
11353	IOT
12715	IOT
7289	Physics
3958	Data modeling
7801	QBit
8255	Genetic programming
18319	Cancer
13831	QBit
12131	Streams
9807	Bioinformatics
1508	Protocols
7370	Bioinformatics
4657	Cancer
8248	DNA
5804	Tokens
14938	Cybersecurity
15079	Connection
5788	Authentication
5886	Big data
8204	Entanglement
16267	Genetic programming
1959	Quantum
5139	Protocols
6532	Encryption
5231	Physics
15811	Machine Learning
2177	Machine Learning
11703	Authentication
8603	Databases
2215	Classification
5856	DNA
5132	Biology
5999	Combinatorics
11933	Biology
6187	Databases
11045	Databases
4633	Clustering
12334	AI
8219	Cancer
11755	Cancer
13503	Deep Learning
3029	Clustering
2735	Sensors
12591	Real time
15457	Clustering
2211	Classification
7902	DNA
678	QBit
19056	Sensors
12188	IOT
12373	Data modeling
19209	Connection
19871	Cybersecurity
89	Encryption
5443	Connection
19043	Biology
15424	Cybersecurity
10217	Authentication
15372	Encryption
4831	Cybersecurity
9801	Combinatorics
11248	Cancer
14840	Clustering
3668	Cybersecurity
15535	Quantum
3656	Machine Learning
1275	DNA
14679	Quantum
10071	QBit
9170	Sensors
2237	Physics
19610	Physics
2137	Sensors
15676	Streams
11741	Semantic data
12358	QBit
6344	Genetic programming
9859	QBit
13016	Tokens
19247	Authentication
7762	AI
17472	Bioinformatics
3355	Cybersecurity
4371	Classification
14608	DNA
16749	Semantic data
18934	Databases
14690	IOT
11767	Deep Learning
10794	Tokens
5591	Semantic data
5907	QBit
1261	Physics
10120	Data modeling
5574	Real time
6072	Connection
14715	IOT
14024	Physics
10434	Data modeling
6635	Semantic data
16158	Big data
6764	Quantum
17835	Tokens
2727	Databases
9758	Connection
13672	Machine Learning
2108	Real time
8203	Quantum
3856	Authentication
6749	QBit
11309	Databases
11751	AI
12082	Protocols
11454	Databases
1441	Tokens
4324	Biology
8937	Big data
11456	Bioinformatics
16889	Streams
7399	Genetic programming
1581	QBit
5425	Cybersecurity
16282	IOT
7709	Connection
1804	Quantum
7926	Quantum
11950	DNA
8018	Genetic programming
3868	Classification
8352	Quantum
17622	Data modeling
5990	Encryption
3943	Authentication
13615	Encryption
6117	Cybersecurity
15393	Data storage
16498	Data modeling
17898	IOT
2977	Quantum
56	Cybersecurity
11366	Connection
568	Biology
10678	Machine Learning
14643	Data storage
13791	Real time
10409	Quantum
18414	Physics
9576	Bioinformatics
14260	Clustering
810	QBit
16687	Connection
1312	AI
7044	Quantum
5948	Connection
1275	AI
5453	Combinatorics
8279	IOT
14136	Clustering
17087	Biology
8161	Physics
6576	Entanglement
17802	QBit
5500	DNA
57	Sensors
9619	Real time
5209	Deep Learning
9712	Combinatorics
17584	Biology
1738	Sensors
19157	DNA
2251	Quantum
14626	Big data
5301	Physics
1487	Encryption
17398	IOT
13738	QBit
19384	Biology
4871	Clustering
5593	Data storage
11188	Entanglement
8522	Classification
3592	AI
11420	Genetic programming
15889	Tokens
6919	Real time
11289	Protocols
11753	Connection
291	Cancer
12278	Data modeling
18205	QBit
18253	Sensors
5892	Entanglement
3014	IOT
14420	Semantic data
3495	Physics
16673	Data storage
3290	Big data
6223	Bioinformatics
9508	Cybersecurity
11615	Data modeling
4199	Deep Learning
16278	DNA
17794	Combinatorics
2964	Authentication
3365	Quantum
4624	Cancer
18662	Classification
2730	Biology
8257	Cancer
8436	Classification
15290	QBit
7830	Cancer
2632	Tokens
2998	Classification
5848	Entanglement
6379	Cybersecurity
15585	Encryption
7785	Biology
9743	Data modeling
18926	Tokens
4064	Deep Learning
14336	Classification
678	Biology
7377	Cybersecurity
14791	Machine Learning
15221	Combinatorics
18426	Biology
15116	Semantic data
13201	Classification
18406	Sensors
6528	Data storage
2314	Protocols
1312	Clustering
11920	Tokens
13454	Cancer
18287	DNA
14643	AI
1806	QBit
15996	Encryption
18902	Bioinformatics
7585	Quantum
19298	Data storage
2007	Real time
13395	Big data
6738	Combinatorics
16771	Deep Learning
4507	Quantum
7274	Authentication
4893	Real time
5218	Machine Learning
1064	Data modeling
16893	Combinatorics
17807	Cancer
8031	Bioinformatics
3687	Genetic programming
5696	Big data
7908	Combinatorics
11089	Data modeling
148	Data modeling
16657	Authentication
10623	Tokens
4422	Data modeling
5452	Protocols
5622	DNA
9474	Cybersecurity
10291	Machine Learning
19895	DNA
6526	Combinatorics
1840	Biology
8911	Clustering
9686	Sensors
8699	Cybersecurity
3410	Sensors
3905	Protocols
5321	Authentication
11573	Cancer
12089	Entanglement
18841	Encryption
9406	Physics
10816	Big data
2306	Data modeling
8874	Machine Learning
14296	Protocols
5219	AI
5601	Data storage
390	Quantum
16200	Machine Learning
3504	Combinatorics
171	Quantum
1606	Physics
9293	Sensors
13182	DNA
2192	Physics
4058	DNA
15983	Cybersecurity
13039	Machine Learning
18056	Clustering
11820	Authentication
976	Authentication
12221	Authentication
6366	Clustering
6490	Bioinformatics
1214	Authentication
11282	QBit
548	Combinatorics
13054	DNA
6907	Machine Learning
9256	Cybersecurity
13057	Streams
9892	Encryption
12815	Physics
18270	IOT
18861	Classification
15694	Machine Learning
10633	Biology
17514	Bioinformatics
6767	Big data
13199	QBit
1890	Combinatorics
13350	Classification
15785	Data storage
11812	Protocols
14335	Deep Learning
19355	Deep Learning
1033	Encryption
18592	Protocols
8210	AI
7881	Machine Learning
8408	Semantic data
436	Deep Learning
254	Quantum
8689	Quantum
11464	Data modeling
6503	Deep Learning
13250	Entanglement
10103	Protocols
14134	AI
18661	Data storage
18150	Big data
11900	Classification
3014	QBit
7348	Protocols
9339	Tokens
11092	Genetic programming
16473	Sensors
4225	IOT
10651	Biology
12053	Cybersecurity
12281	Big data
16802	Semantic data
17698	Protocols
19447	Protocols
13757	Big data
10816	DNA
7307	Machine Learning
19277	Sensors
17247	Streams
12051	Genetic programming
9279	Semantic data
16420	IOT
17672	Protocols
18257	Sensors
2528	Physics
14023	Semantic data
676	Cancer
4571	Encryption
10031	Clustering
12160	Genetic programming
15957	Protocols
13872	Data storage
11129	QBit
15794	Bioinformatics
2760	Tokens
8090	IOT
4598	Tokens
17635	Machine Learning
19364	Connection
5355	Databases
8490	Tokens
12981	DNA
19823	QBit
17421	Entanglement
9975	Combinatorics
1089	Databases
3633	Semantic data
8604	DNA
19267	AI
12305	IOT
19166	QBit
8878	DNA
10300	Physics
15609	Streams
18563	Biology
12075	Physics
3057	Authentication
8062	Connection
7785	Encryption
8179	Big data
5312	Streams
12484	Cancer
5882	DNA
12058	Clustering
7255	Encryption
13047	Classification
13441	Connection
19781	Authentication
19787	Big data
4217	Classification
9141	IOT
18598	Real time
12890	Big data
157	Cybersecurity
1530	Connection
5721	Data modeling
6330	Bioinformatics
6725	Sensors
871	Cybersecurity
9590	Biology
19863	Machine Learning
13280	Quantum
16452	Databases
17264	Physics
12377	Connection
13337	Biology
13777	Tokens
9286	Protocols
7419	Bioinformatics
10997	DNA
2504	Cybersecurity
8563	Real time
16471	Data modeling
12735	Protocols
18184	Classification
9034	DNA
11955	Tokens
13606	QBit
4024	Streams
8075	Data modeling
3524	Encryption
5442	Physics
925	QBit
6002	Protocols
74	Real time
6520	Databases
2363	Quantum
6080	Data storage
18587	Databases
19494	Data storage
18435	Tokens
11714	Combinatorics
18708	DNA
9342	QBit
11275	Machine Learning
12762	Clustering
1444	Data storage
40	Classification
1491	Genetic programming
8813	Real time
16740	Machine Learning
10902	Classification
4421	Genetic programming
5573	Biology
17714	Quantum
10411	Databases
18441	Big data
16169	Streams
11697	Tokens
17398	Cybersecurity
7017	Data storage
7839	Biology
8657	Data storage
5423	Streams
10837	Quantum
665	Physics
806	Semantic data
15775	Quantum
13766	Biology
15278	Streams
16591	IOT
13548	Databases
15623	Streams
17117	Sensors
8638	Quantum
9084	Genetic programming
2218	Big data
9964	AI
11700	Semantic data
2075	Bioinformatics
9265	Deep Learning
12183	IOT
15931	Physics
1944	Semantic data
16016	Clustering
11439	Data storage
2413	IOT
4886	Sensors
7387	Physics
14541	Encryption
17555	Cybersecurity
9688	Combinatorics
3741	Authentication
3403	Clustering
8064	Data modeling
10991	Sensors
12648	Quantum
17094	Cybersecurity
2474	Protocols
11960	Real time
4969	Big data
17234	DNA
7486	Classification
16346	Encryption
4998	Genetic programming
1889	Deep Learning
9400	Entanglement
3724	Encryption
5315	Data storage
14844	Big data
17292	Semantic data
18467	Cybersecurity
8951	Cybersecurity
4031	Protocols
2223	Tokens
1372	DNA
8757	Quantum
13322	Data modeling
510	Tokens
2527	Protocols
3375	Classification
1108	Databases
7743	QBit
1447	Connection
13659	Biology
17536	Streams
6731	Clustering
9826	Cancer
2458	IOT
616	QBit
10177	Data modeling
16555	IOT
4599	Connection
3809	Streams
18477	Tokens
16265	Databases
11753	Physics
1361	AI
13569	Big data
5346	Machine Learning
15271	Cancer
8229	IOT
14349	Connection
18465	Protocols
13085	Databases
13990	Encryption
3755	Big data
15075	Data modeling
4483	Physics
9297	Genetic programming
1547	QBit
4061	Tokens
9707	IOT
18579	Data storage
18192	Data storage
8462	AI
15096	Sensors
14752	Entanglement
15293	Combinatorics
3423	Databases
4754	Big data
8051	Semantic data
15273	Machine Learning
11825	IOT
11334	Encryption
2842	AI
13414	Protocols
7935	Deep Learning
5499	Protocols
7204	Big data
14686	Combinatorics
8230	Big data
1056	Connection
1689	Deep Learning
13063	Data modeling
4864	Tokens
7820	Quantum
15540	Physics
13224	Biology
18058	DNA
15708	Data storage
10916	Classification
17662	Semantic data
10932	Entanglement
5027	Tokens
14565	Physics
17857	Cybersecurity
18870	Data storage
9747	Classification
2970	Clustering
16673	Combinatorics
13264	Connection
212	Streams
8757	Protocols
17380	Deep Learning
8150	Sensors
14296	Data storage
5791	Classification
18132	Databases
17104	Authentication
6229	Biology
18022	Encryption
3919	Entanglement
32	AI
5296	Data storage
2305	Machine Learning
11640	Classification
6400	Classification
3240	Authentication
1930	Sensors
11604	AI
13241	Authentication
16556	Quantum
5603	Deep Learning
6110	Big data
13740	Databases
9936	Encryption
19660	Clustering
4740	Bioinformatics
6307	Authentication
5426	Genetic programming
3880	Quantum
13636	Deep Learning
17141	Quantum
5589	Genetic programming
14849	Genetic programming
8251	Data modeling
9174	Tokens
2445	Machine Learning
17498	QBit
16475	Combinatorics
17463	AI
15409	Biology
17729	Deep Learning
18274	Machine Learning
11585	Deep Learning
507	Protocols
3392	Cancer
15572	Quantum
3069	Classification
13638	Connection
7429	Data modeling
16812	Authentication
1342	Bioinformatics
16517	Entanglement
1874	DNA
3121	Protocols
373	Authentication
2188	Protocols
18032	Semantic data
19853	Data modeling
9874	Entanglement
17034	Protocols
15917	Data storage
7563	Data storage
10870	Physics
8806	Biology
4397	Real time
1350	Cybersecurity
3036	Physics
6785	Data modeling
2185	Cybersecurity
9789	Biology
10724	Databases
17654	Data storage
4008	Databases
4206	Data modeling
8600	Cybersecurity
6690	Databases
3378	Real time
9523	Real time
15112	Entanglement
15582	Quantum
11678	Encryption
19063	AI
7071	Deep Learning
4960	Combinatorics
12432	Connection
1187	Streams
9880	Streams
16843	Databases
9001	Quantum
11352	Clustering
17710	Biology
4392	DNA
4212	Authentication
9506	Quantum
12158	Deep Learning
1300	Databases
18141	Cancer
1785	Connection
9835	Cybersecurity
16899	Quantum
11070	Data storage
8130	Bioinformatics
9444	Clustering
13475	Connection
11242	Genetic programming
19318	Protocols
1108	Biology
18768	Clustering
4447	Deep Learning
11046	Physics
7495	Genetic programming
13271	Tokens
11395	Semantic data
2417	Cancer
8153	Databases
13252	Clustering
17523	Data storage
695	Bioinformatics
511	Connection
2003	IOT
4265	QBit
5810	Semantic data
12479	Big data
2958	Deep Learning
10082	Semantic data
9756	Connection
12101	Clustering
9916	QBit
14505	Semantic data
375	Deep Learning
906	Tokens
1355	QBit
7107	Clustering
2266	DNA
10196	Machine Learning
17025	Biology
17644	Authentication
16127	Entanglement
17197	Connection
3524	Authentication
2247	Tokens
4245	Connection
11852	Clustering
10755	Authentication
17025	Bioinformatics
17185	Data storage
19525	Tokens
16354	Deep Learning
7610	Physics
13025	Encryption
3877	Biology
1290	Tokens
8346	Physics
18175	Genetic programming
6139	Encryption
5945	Encryption
7320	Protocols
14943	Cancer
19519	Cancer
3591	QBit
852	Data storage
12385	Encryption
8497	Cancer
1277	Genetic programming
9350	QBit
10333	Combinatorics
14689	QBit
17316	Tokens
16748	Real time
7279	AI
7440	Genetic programming
18500	QBit
17376	Encryption
18259	Data storage
8812	Streams
7920	Cybersecurity
9263	Streams
10358	Real time
14195	Genetic programming
14544	Real time
15516	Data storage
5826	Biology
1317	Cancer
14270	Combinatorics
15841	Big data
18092	DNA
16152	Clustering
5836	Entanglement
6554	Data storage
3419	Machine Learning
4713	Deep Learning
14513	Cancer
14017	Bioinformatics
11194	Data storage
10551	DNA
19943	Tokens
6374	Big data
4954	Data storage
16603	Physics
12071	Streams
16195	Cancer
17661	Cancer
7230	Bioinformatics
18190	Genetic programming
19255	Genetic programming
2594	Data modeling
2211	Quantum
296	Data modeling
15625	Physics
18761	Connection
15395	Physics
15973	Entanglement
14129	Bioinformatics
1849	Protocols
18420	QBit
745	Sensors
2997	Classification
10676	Cancer
14442	AI
19733	Streams
2254	Authentication
13861	Cancer
16882	Streams
3515	Cancer
13281	AI
19828	Data storage
18015	Biology
2596	QBit
19817	Semantic data
10150	Clustering
4839	Cybersecurity
18889	Deep Learning
13097	Entanglement
9811	Quantum
5108	Combinatorics
8644	Databases
12520	Streams
5986	Physics
18263	Data storage
19760	Connection
12142	Data storage
14103	Data modeling
16480	Data storage
12803	Tokens
14007	Connection
4007	Connection
137	Cybersecurity
7584	Classification
2802	Physics
2120	Cybersecurity
8002	Connection
15987	Cancer
7590	Databases
9580	Combinatorics
13427	Biology
14522	Semantic data
10001	Tokens
1274	Authentication
7691	Connection
715	Quantum
7056	Machine Learning
17348	Physics
4466	Databases
7150	Databases
12682	QBit
17166	Machine Learning
5720	Bioinformatics
4588	Tokens
12600	QBit
1031	Tokens
2274	Entanglement
14900	Genetic programming
3350	Machine Learning
6191	Data storage
12231	Connection
15535	Cybersecurity
9009	Bioinformatics
13971	Bioinformatics
18428	Data modeling
13336	Tokens
1093	Authentication
18437	Cancer
17802	AI
10107	Semantic data
