:START_ID(Edition)	pages	:END_ID(Article)
3dtv6	1-11	18176
3dtv6	1-11	18177
3dtv6	1-11	18178
3dtv6	1-11	18179
3dtv6	1-11	18180
3dtv6	1-11	18181
3dtv6	1-11	18182
3dtv6	1-11	18183
3dtv6	1-11	18184
3dtv6	1-11	18185
3dtv6	1-11	18186
3dtv6	1-11	18187
3dtv6	1-11	18188
3dui6	1-11	18189
3dui6	1-11	18190
3dui6	1-11	18191
3dui6	1-11	18192
3dui6	1-11	18193
3dui6	1-11	18194
3dui6	1-11	18195
3dui6	1-11	18196
3dui6	1-11	18197
3dui6	1-11	18198
3dui6	1-11	18199
3dui6	1-11	18200
3dui6	1-11	18201
3dui6	1-11	18202
3dui6	1-11	18203
3dui6	1-11	18204
3dui6	1-11	18205
3dui6	1-11	18206
3dui6	1-11	18207
3dui6	1-11	18208
3dui6	1-11	18209
3dui6	1-11	18210
3dui6	1-11	18211
3dui6	1-11	18212
3dui6	1-11	18213
3dui6	1-11	18214
3dui6	1-11	18215
3dui6	1-11	18216
3dui6	1-11	18217
3dui6	1-11	18218
3dui6	1-11	18219
3dui6	1-11	18220
3dui6	1-11	18221
3dui6	1-11	18222
3dui6	1-11	18223
3dui6	1-11	18224
3dui6	1-11	18225
3dui6	1-11	18226
3dui6	1-11	18227
3dui6	1-11	18228
3dui6	1-11	18229
3dui6	1-11	18230
3dui6	1-11	18231
3dui6	1-11	18232
3dui6	1-11	18233
3dui6	1-11	18234
3dui6	1-11	18235
3dui6	1-11	18236
3dui6	1-11	18237
3dui6	1-11	18238
3dui6	1-11	18239
3dui6	1-11	18240
3dui6	1-11	18241
3pgcic6	1-11	18242
3pgcic6	1-11	18243
3pgcic6	1-11	18244
3pgcic6	1-11	18245
3pgcic6	1-11	18246
3pgcic6	1-11	18247
3pgcic6	1-11	18248
3pgcic6	1-11	18249
3pgcic6	1-11	18250
3pgcic6	1-11	18251
3pgcic6	1-11	18252
3pgcic6	1-11	18253
3pgcic6	1-11	18254
3pgcic6	1-11	18255
3pgcic6	1-11	18256
3pgcic6	1-11	18257
3pgcic6	1-11	18258
3pgcic6	1-11	18259
3pgcic6	1-11	18260
3pgcic6	1-11	18261
3pgcic6	1-11	18262
3pgcic6	1-11	18263
3pgcic6	1-11	18264
3pgcic6	1-11	18265
3pgcic6	1-11	18266
3pgcic6	1-11	18267
3pgcic6	1-11	18268
3pgcic6	1-11	18269
3pgcic6	1-11	18270
3pgcic6	1-11	18271
3pgcic6	1-11	18272
3pgcic6	1-11	18273
3pgcic6	1-11	18274
3pgcic6	1-11	18275
3pgcic6	1-11	18276
3pgcic6	1-11	18277
3pgcic6	1-11	18278
3pgcic6	1-11	18279
3pgcic6	1-11	18280
3pgcic6	1-11	18281
3pgcic6	1-11	18282
3pgcic6	1-11	18283
3pgcic6	1-11	18284
3pgcic6	1-11	18285
3pgcic6	1-11	18286
3pgcic6	1-11	18287
3pgcic6	1-11	18288
3pgcic6	1-11	18289
3pgcic6	1-11	18290
3pgcic6	1-11	18291
3pgcic6	1-11	18292
3pgcic6	1-11	18293
3pgcic6	1-11	18294
3pgcic6	1-11	18295
3pgcic6	1-11	18296
3pgcic6	1-11	18297
3pgcic6	1-11	18298
3pgcic6	1-11	18299
3pgcic6	1-11	18300
3pgcic6	1-11	18301
3pgcic6	1-11	18302
3pgcic6	1-11	18303
3pgcic6	1-11	18304
3pgcic6	1-11	18305
3pgcic6	1-11	18306
3pgcic6	1-11	18307
3pgcic6	1-11	18308
3pgcic6	1-11	18309
3pgcic6	1-11	18310
3pgcic6	1-11	18311
3pgcic6	1-11	18312
3pgcic6	1-11	18313
3pgcic6	1-11	18314
3pgcic6	1-11	18315
3pgcic6	1-11	18316
3pgcic6	1-11	18317
3pgcic6	1-11	18318
3pgcic6	1-11	18319
3pgcic6	1-11	18320
3pgcic6	1-11	18321
3pgcic6	1-11	18322
3pgcic6	1-11	18323
3pgcic6	1-11	18324
3pgcic6	1-11	18325
3pgcic6	1-11	18326
3pgcic6	1-11	18327
3pgcic6	1-11	18328
3pgcic6	1-11	18329
3pgcic6	1-11	18330
3pgcic6	1-11	18331
3pgcic6	1-11	18332
3pgcic6	1-11	18333
3pgcic6	1-11	18334
3pgcic6	1-11	18335
3pgcic6	1-11	18336
3pgcic6	1-11	18337
3pgcic6	1-11	18338
3pgcic6	1-11	18339
3pgcic6	1-11	18340
3pgcic6	1-11	18341
3pgcic6	1-11	18342
3pgcic6	1-11	18343
3pgcic6	1-11	18344
3pgcic6	1-11	18345
3pgcic6	1-11	18346
3pgcic6	1-11	18347
3pgcic6	1-11	18348
3pgcic6	1-11	18349
3pgcic6	1-11	18350
5gu6	1-11	18351
5gu6	1-11	18352
5gu6	1-11	18353
5gu6	1-11	18354
5gu6	1-11	18355
5gu6	1-11	18356
5gu6	1-11	18357
5gu6	1-11	18358
5gu6	1-11	18359
5gu6	1-11	18360
5gu6	1-11	18361
5gu6	1-11	18362
5gu6	1-11	18363
5gu6	1-11	18364
5gu6	1-11	18365
5gu6	1-11	18366
5gu6	1-11	18367
5gu6	1-11	18368
5gu6	1-11	18369
5gu6	1-11	18370
5gu6	1-11	18371
5gu6	1-11	18372
5gu6	1-11	18373
5gu6	1-11	18374
5gu6	1-11	18375
5gu6	1-11	18376
5gu6	1-11	18377
5gu6	1-11	18378
5gu6	1-11	18379
5gu6	1-11	18380
5gu6	1-11	18381
5gu6	1-11	18382
5gu6	1-11	18383
5gu6	1-11	18384
5gu6	1-11	18385
5gu6	1-11	18386
5gu6	1-11	18387
5gu6	1-11	18388
5gu6	1-11	18389
5gu6	1-11	18390
5gu6	1-11	18391
5gu6	1-11	18392
5gu6	1-11	18393
5gu6	1-11	18394
5gu6	1-11	18395
5gu6	1-11	18396
5gu6	1-11	18397
5gu6	1-11	18398
5gu6	1-11	18399
5gu6	1-11	18400
5gu6	1-11	18401
5gu6	1-11	18402
ACISicis6	1-11	18403
ACISicis6	1-11	18404
ACISicis6	1-11	18405
ACISicis6	1-11	18406
ACISicis6	1-11	18407
ACISicis6	1-11	18408
ACISicis6	1-11	18409
ACISicis6	1-11	18410
ACISicis6	1-11	18411
ACISicis6	1-11	18412
ACISicis6	1-11	18413
ACISicis6	1-11	18414
ACISicis6	1-11	18415
ACISicis6	1-11	18416
ACISicis6	1-11	18417
ACISicis6	1-11	18418
ACISicis6	1-11	18419
ACISicis6	1-11	18420
ACISicis6	1-11	18421
ACISicis6	1-11	18422
ACISicis6	1-11	18423
ACISicis6	1-11	18424
ACISicis6	1-11	18425
ACISicis6	1-11	18426
ACISicis6	1-11	18427
ACISicis6	1-11	18428
ACISicis6	1-11	18429
ACISicis6	1-11	18430
ACISicis6	1-11	18431
ACISicis6	1-11	18432
ACISicis6	1-11	18433
ACISicis6	1-11	18434
ACISicis6	1-11	18435
ACISicis6	1-11	18436
ACISicis6	1-11	18437
ACISicis6	1-11	18438
ACISicis6	1-11	18439
ACISicis6	1-11	18440
ACISicis6	1-11	18441
ACISicis6	1-11	18442
ACISicis6	1-11	18443
ACISicis6	1-11	18444
ACISicis6	1-11	18445
ACISicis6	1-11	18446
ACISicis6	1-11	18447
ACISicis6	1-11	18448
ACISicis6	1-11	18449
ACISicis6	1-11	18450
ACISicis6	1-11	18451
ACISicis6	1-11	18452
ACISicis6	1-11	18453
ACISicis6	1-11	18454
ACISicis6	1-11	18455
ACISicis6	1-11	18456
ACISicis6	1-11	18457
ACISicis6	1-11	18458
ACISicis6	1-11	18459
ACISicis6	1-11	18460
ACISicis6	1-11	18461
ACISicis6	1-11	18462
ACISicis6	1-11	18463
ACISicis6	1-11	18464
ACISicis6	1-11	18465
ACISicis6	1-11	18466
ACISicis6	1-11	18467
ACISicis6	1-11	18468
ACISicis6	1-11	18469
ACISicis6	1-11	18470
ACISicis6	1-11	18471
ACISicis6	1-11	18472
ACISicis6	1-11	18473
ACISicis6	1-11	18474
ACISicis6	1-11	18475
ACISicis6	1-11	18476
ACISicis6	1-11	18477
ACISicis6	1-11	18478
ACISicis6	1-11	18479
ACISicis6	1-11	18480
ACISicis6	1-11	18481
ACISicis6	1-11	18482
ACISicis6	1-11	18483
ACISicis6	1-11	18484
ACISicis6	1-11	18485
ACISicis6	1-11	18486
ACISicis6	1-11	18487
ACISicis6	1-11	18488
ACISicis6	1-11	18489
ACISicis6	1-11	18490
ACMace6	1-11	18491
ACMace6	1-11	18492
ACMace6	1-11	18493
ACMace6	1-11	18494
ACMace6	1-11	18495
ACMace6	1-11	18496
ACMace6	1-11	18497
ACMace6	1-11	18498
ACMace6	1-11	18499
ACMace6	1-11	18500
ACMace6	1-11	18501
ACMace6	1-11	18502
ACMace6	1-11	18503
ACMace6	1-11	18504
ACMace6	1-11	18505
ACMace6	1-11	18506
ACMace6	1-11	18507
ACMace6	1-11	18508
ACMace6	1-11	18509
ACMace6	1-11	18510
ACMace6	1-11	18511
ACMace6	1-11	18512
ACMace6	1-11	18513
ACMace6	1-11	18514
ACMace6	1-11	18515
ACMace6	1-11	18516
ACMace6	1-11	18517
ACMace6	1-11	18518
ACMace6	1-11	18519
ACMace6	1-11	18520
ACMace6	1-11	18521
ACMace6	1-11	18522
ACMace6	1-11	18523
ACMace6	1-11	18524
ACMace6	1-11	18525
ACMace6	1-11	18526
ACMace6	1-11	18527
ACMace6	1-11	18528
ACMace6	1-11	18529
ACMace6	1-11	18530
ACMace6	1-11	18531
ACMace6	1-11	18532
ACMace6	1-11	18533
ACMace6	1-11	18534
ACMace6	1-11	18535
ACMace6	1-11	18536
ACMace6	1-11	18537
ACMace6	1-11	18538
ACMace6	1-11	18539
ACMace6	1-11	18540
ACMace6	1-11	18541
ACMace6	1-11	18542
ACMace6	1-11	18543
ACMace6	1-11	18544
ACMace6	1-11	18545
ACMace6	1-11	18546
ACMace6	1-11	18547
ACMace6	1-11	18548
ACMace6	1-11	18549
ACMace6	1-11	18550
ACMace6	1-11	18551
ACMace6	1-11	18552
ACMace6	1-11	18553
ACMace6	1-11	18554
ACMace6	1-11	18555
ACMace6	1-11	18556
ACMace6	1-11	18557
ACMace6	1-11	18558
ACMace6	1-11	18559
ACMace6	1-11	18560
ACMace6	1-11	18561
ACMace6	1-11	18562
ACMace6	1-11	18563
ACMace6	1-11	18564
ACMace6	1-11	18565
ACMace6	1-11	18566
ACMace6	1-11	18567
ACMace6	1-11	18568
ACMace6	1-11	18569
ACMace6	1-11	18570
ACMace6	1-11	18571
ACMace6	1-11	18572
ACMace6	1-11	18573
ACMace6	1-11	18574
ACMace6	1-11	18575
ACMace6	1-11	18576
ACMace6	1-11	18577
ACMdis6	1-11	18578
ACMdis6	1-11	18579
ACMdis6	1-11	18580
ACMdis6	1-11	18581
ACMdis6	1-11	18582
ACMdis6	1-11	18583
ACMdis6	1-11	18584
ACMdis6	1-11	18585
ACMdis6	1-11	18586
ACMdis6	1-11	18587
ACMdis6	1-11	18588
ACMdis6	1-11	18589
ACMdis6	1-11	18590
ACMdis6	1-11	18591
ACMdis6	1-11	18592
ACMdis6	1-11	18593
ACMdis6	1-11	18594
ACMdis6	1-11	18595
ACMdis6	1-11	18596
ACMdis6	1-11	18597
ACMdis6	1-11	18598
ACMdis6	1-11	18599
ACMdis6	1-11	18600
ACMdis6	1-11	18601
ACMdis6	1-11	18602
ACMdis6	1-11	18603
ACMdis6	1-11	18604
ACMdis6	1-11	18605
ACMdis6	1-11	18606
ACMdis6	1-11	18607
ACMdis6	1-11	18608
ACMdis6	1-11	18609
ACMdis6	1-11	18610
ACMdis6	1-11	18611
ACMdis6	1-11	18612
ACMdis6	1-11	18613
ACMdis6	1-11	18614
ACMdis6	1-11	18615
ACMdis6	1-11	18616
ACMdis6	1-11	18617
ACMdis6	1-11	18618
ACMdis6	1-11	18619
ACMdis6	1-11	18620
ACMdis6	1-11	18621
ACMdis6	1-11	18622
ACMdis6	1-11	18623
ACMdis6	1-11	18624
ACMdis6	1-11	18625
ACMdis6	1-11	18626
ACMdis6	1-11	18627
ACMdis6	1-11	18628
ACMdis6	1-11	18629
ACMdis6	1-11	18630
ACMdis6	1-11	18631
ACMdis6	1-11	18632
ACMdis6	1-11	18633
ACMdis6	1-11	18634
ACMdis6	1-11	18635
ACMdis6	1-11	18636
ACMdis6	1-11	18637
ACMdis6	1-11	18638
ACMdis6	1-11	18639
ACMdis6	1-11	18640
ACMdis6	1-11	18641
ACMdis6	1-11	18642
ACMdis6	1-11	18643
ACMdis6	1-11	18644
ACMdis6	1-11	18645
ACMdis6	1-11	18646
ACMdis6	1-11	18647
ACMdis6	1-11	18648
ACMdis6	1-11	18649
ACMdis6	1-11	18650
ACMdis6	1-11	18651
ACMdis6	1-11	18652
ACMdis6	1-11	18653
ACMdis6	1-11	18654
ACMdis6	1-11	18655
ACMdis6	1-11	18656
ACMdis6	1-11	18657
ACMdis6	1-11	18658
ACMdis6	1-11	18659
ACMdis6	1-11	18660
ACMdis6	1-11	18661
ACMdis6	1-11	18662
ACMdis6	1-11	18663
ACMdis6	1-11	18664
ACMdis6	1-11	18665
ACMdis6	1-11	18666
ACMdis6	1-11	18667
ACMdis6	1-11	18668
ACMdis6	1-11	18669
ACMdis6	1-11	18670
ACMdis6	1-11	18671
ACMdis6	1-11	18672
ACMdis6	1-11	18673
ACMdis6	1-11	18674
ACMdis6	1-11	18675
ACMdis6	1-11	18676
ACMdis6	1-11	18677
ACMdis6	1-11	18678
ACMdis6	1-11	18679
ACMdis6	1-11	18680
ACMdis6	1-11	18681
ACMdis6	1-11	18682
ACMdis6	1-11	18683
ACMdis6	1-11	18684
ACMdis6	1-11	18685
ACMdis6	1-11	18686
ACMdis6	1-11	18687
ACMdis6	1-11	18688
ACMdis6	1-11	18689
ACMdis6	1-11	18690
ACMdis6	1-11	18691
ACMdis6	1-11	18692
ACMdis6	1-11	18693
ACMdis6	1-11	18694
ACMdis6	1-11	18695
ACMdis6	1-11	18696
ACMdis6	1-11	18697
ACMdis6	1-11	18698
ACMdis6	1-11	18699
ACMdis6	1-11	18700
ACMdis6	1-11	18701
ACMdis6	1-11	18702
ACMdis6	1-11	18703
ACMdis6	1-11	18704
ACMdis6	1-11	18705
ACMdis6	1-11	18706
ACMdis6	1-11	18707
ACMdis6	1-11	18708
ACMdis6	1-11	18709
ACMdis6	1-11	18710
ACMdis6	1-11	18711
ACMdis6	1-11	18712
ACMdis6	1-11	18713
ACMdis6	1-11	18714
ACMdis6	1-11	18715
ACMdis6	1-11	18716
ACMdis6	1-11	18717
ACMdis6	1-11	18718
ACMdis6	1-11	18719
ACMdis6	1-11	18720
ACMdis6	1-11	18721
ACMdis6	1-11	18722
ACMdis6	1-11	18723
ACMdis6	1-11	18724
ACMdis6	1-11	18725
ACMdis6	1-11	18726
ACMdis6	1-11	18727
ACMdis6	1-11	18728
ACMdis6	1-11	18729
ACMdis6	1-11	18730
ACMdis6	1-11	18731
ACMdis6	1-11	18732
ACMdis6	1-11	18733
ACMdis6	1-11	18734
ACMdis6	1-11	18735
ACMdis6	1-11	18736
ACMdis6	1-11	18737
ACMdis6	1-11	18738
ACMdis6	1-11	18739
ACMdis6	1-11	18740
ACMdis6	1-11	18741
ACMdis6	1-11	18742
ACMdis6	1-11	18743
ACMdis6	1-11	18744
ACMdis6	1-11	18745
ACMdis6	1-11	18746
ACMdis6	1-11	18747
ACMdis6	1-11	18748
ACMdis6	1-11	18749
ACMdis6	1-11	18750
ACMicec6	1-11	18751
ACMicec6	1-11	18752
ACMicec6	1-11	18753
ACMicec6	1-11	18754
ACMicec6	1-11	18755
ACMicec6	1-11	18756
ACMicec6	1-11	18757
ACMicec6	1-11	18758
ACMicec6	1-11	18759
ACMicec6	1-11	18760
ACMicec6	1-11	18761
ACMicec6	1-11	18762
ACMicec6	1-11	18763
ACMicec6	1-11	18764
ACMse6	1-11	18765
ACMse6	1-11	18766
ACMse6	1-11	18767
ACMse6	1-11	18768
ACMse6	1-11	18769
ACMse6	1-11	18770
ACMse6	1-11	18771
ACMse6	1-11	18772
ACMse6	1-11	18773
ACMse6	1-11	18774
ACMse6	1-11	18775
ACMse6	1-11	18776
ACMse6	1-11	18777
ACMse6	1-11	18778
ACMse6	1-11	18779
ACMse6	1-11	18780
ACMse6	1-11	18781
ACMse6	1-11	18782
ACMse6	1-11	18783
ACMse6	1-11	18784
ACMse6	1-11	18785
ACMse6	1-11	18786
ACMse6	1-11	18787
ACMse6	1-11	18788
ACMse6	1-11	18789
ACMse6	1-11	18790
ACMse6	1-11	18791
ACMse6	1-11	18792
ACMse6	1-11	18793
ACMse6	1-11	18794
ACMse6	1-11	18795
ACMse6	1-11	18796
ACMse6	1-11	18797
ACMse6	1-11	18798
ACMse6	1-11	18799
ACMse6	1-11	18800
ACMse6	1-11	18801
ACMse6	1-11	18802
ACMse6	1-11	18803
ACMse6	1-11	18804
ACMse6	1-11	18805
ACMse6	1-11	18806
ACMse6	1-11	18807
ACMse6	1-11	18808
ACMse6	1-11	18809
ACMse6	1-11	18810
ACMse6	1-11	18811
ACMse6	1-11	18812
ACMse6	1-11	18813
ACMse6	1-11	18814
ACMse6	1-11	18815
ACMse6	1-11	18816
ACMse6	1-11	18817
ACMse6	1-11	18818
ACMse6	1-11	18819
ACMse6	1-11	18820
ACMse6	1-11	18821
ACMse6	1-11	18822
ACMse6	1-11	18823
ACMse6	1-11	18824
ACMse6	1-11	18825
ACMse6	1-11	18826
ACMse6	1-11	18827
ACMse6	1-11	18828
Dstep6	1-11	18829
Dstep6	1-11	18830
Dstep6	1-11	18831
Dstep6	1-11	18832
Dstep6	1-11	18833
Dstep6	1-11	18834
Dstep6	1-11	18835
Dstep6	1-11	18836
Dstep6	1-11	18837
Dstep6	1-11	18838
Dstep6	1-11	18839
Dstep6	1-11	18840
Dstep6	1-11	18841
IEEEants6	1-11	18842
IEEEants6	1-11	18843
IEEEants6	1-11	18844
IEEEants6	1-11	18845
IEEEants6	1-11	18846
IEEEants6	1-11	18847
IEEEants6	1-11	18848
IEEEants6	1-11	18849
IEEEants6	1-11	18850
IEEEants6	1-11	18851
IEEEants6	1-11	18852
IEEEants6	1-11	18853
IEEEants6	1-11	18854
IEEEants6	1-11	18855
IEEEants6	1-11	18856
IEEEants6	1-11	18857
IEEEants6	1-11	18858
IEEEants6	1-11	18859
IEEEants6	1-11	18860
IEEEants6	1-11	18861
IEEEants6	1-11	18862
IEEEants6	1-11	18863
IEEEants6	1-11	18864
IEEEants6	1-11	18865
IEEEants6	1-11	18866
IEEEants6	1-11	18867
IEEEants6	1-11	18868
IEEEants6	1-11	18869
IEEEants6	1-11	18870
IEEEants6	1-11	18871
IEEEants6	1-11	18872
IEEEants6	1-11	18873
IEEEants6	1-11	18874
IEEEants6	1-11	18875
IEEEants6	1-11	18876
IEEEants6	1-11	18877
IEEEants6	1-11	18878
IEEEants6	1-11	18879
IEEEants6	1-11	18880
IEEEants6	1-11	18881
IEEEants6	1-11	18882
IEEEants6	1-11	18883
IEEEants6	1-11	18884
IEEEants6	1-11	18885
IEEEants6	1-11	18886
IEEEants6	1-11	18887
IEEEants6	1-11	18888
IEEEants6	1-11	18889
IEEEants6	1-11	18890
IEEEants6	1-11	18891
IEEEants6	1-11	18892
IEEEants6	1-11	18893
IEEEants6	1-11	18894
IEEEants6	1-11	18895
IEEEants6	1-11	18896
IEEEants6	1-11	18897
IEEEants6	1-11	18898
IEEEants6	1-11	18899
IEEEants6	1-11	18900
IEEEants6	1-11	18901
IEEEants6	1-11	18902
IEEEants6	1-11	18903
IEEEants6	1-11	18904
IEEEants6	1-11	18905
IEEEants6	1-11	18906
IEEEares6	1-11	18907
IEEEares6	1-11	18908
IEEEares6	1-11	18909
IEEEares6	1-11	18910
IEEEares6	1-11	18911
IEEEares6	1-11	18912
IEEEares6	1-11	18913
IEEEares6	1-11	18914
IEEEares6	1-11	18915
IEEEares6	1-11	18916
IEEEares6	1-11	18917
IEEEares6	1-11	18918
IEEEares6	1-11	18919
IEEEares6	1-11	18920
IEEEares6	1-11	18921
IEEEares6	1-11	18922
IEEEares6	1-11	18923
IEEEares6	1-11	18924
IEEEares6	1-11	18925
IEEEares6	1-11	18926
IEEEares6	1-11	18927
IEEEares6	1-11	18928
IEEEares6	1-11	18929
IEEEares6	1-11	18930
IEEEares6	1-11	18931
IEEEares6	1-11	18932
IEEEares6	1-11	18933
IEEEares6	1-11	18934
IEEEares6	1-11	18935
IEEEares6	1-11	18936
IEEEares6	1-11	18937
IEEEares6	1-11	18938
IEEEares6	1-11	18939
IEEEares6	1-11	18940
IEEEares6	1-11	18941
IEEEares6	1-11	18942
IEEEares6	1-11	18943
3dic7	1-11	18944
3dic7	1-11	18945
3dic7	1-11	18946
3dic7	1-11	18947
3dic7	1-11	18948
3dic7	1-11	18949
3dic7	1-11	18950
3dic7	1-11	18951
3dic7	1-11	18952
3dic7	1-11	18953
3dic7	1-11	18954
3dic7	1-11	18955
3dic7	1-11	18956
3dic7	1-11	18957
3dic7	1-11	18958
3dic7	1-11	18959
3dic7	1-11	18960
3dic7	1-11	18961
3dic7	1-11	18962
3dic7	1-11	18963
3dic7	1-11	18964
3dic7	1-11	18965
3dic7	1-11	18966
3dic7	1-11	18967
3dic7	1-11	18968
3dic7	1-11	18969
3dic7	1-11	18970
3dic7	1-11	18971
3dic7	1-11	18972
3dic7	1-11	18973
3dic7	1-11	18974
3dic7	1-11	18975
3dic7	1-11	18976
3dic7	1-11	18977
3dic7	1-11	18978
3dic7	1-11	18979
3dic7	1-11	18980
3dic7	1-11	18981
3dic7	1-11	18982
3dic7	1-11	18983
3dic7	1-11	18984
3dic7	1-11	18985
3dic7	1-11	18986
3dic7	1-11	18987
3dic7	1-11	18988
3dic7	1-11	18989
3dic7	1-11	18990
3dic7	1-11	18991
3dic7	1-11	18992
3dic7	1-11	18993
3dic7	1-11	18994
3dic7	1-11	18995
3dic7	1-11	18996
3dic7	1-11	18997
3dic7	1-11	18998
3dic7	1-11	18999
3dic7	1-11	19000
3dic7	1-11	19001
3dic7	1-11	19002
3dic7	1-11	19003
3dic7	1-11	19004
3dic7	1-11	19005
3dic7	1-11	19006
3dic7	1-11	19007
3dic7	1-11	19008
3dic7	1-11	19009
3dic7	1-11	19010
3dic7	1-11	19011
3dic7	1-11	19012
3dic7	1-11	19013
3dic7	1-11	19014
3dic7	1-11	19015
3dic7	1-11	19016
3dic7	1-11	19017
3dic7	1-11	19018
3dic7	1-11	19019
3dic7	1-11	19020
3dic7	1-11	19021
3dic7	1-11	19022
3dic7	1-11	19023
3dic7	1-11	19024
3dic7	1-11	19025
3dic7	1-11	19026
3dic7	1-11	19027
3dic7	1-11	19028
3dic7	1-11	19029
3dic7	1-11	19030
3dic7	1-11	19031
3dic7	1-11	19032
3dica7	1-11	19033
3dica7	1-11	19034
3dica7	1-11	19035
3dica7	1-11	19036
3dica7	1-11	19037
3dica7	1-11	19038
3dica7	1-11	19039
3dica7	1-11	19040
3dica7	1-11	19041
3dica7	1-11	19042
3dica7	1-11	19043
3dica7	1-11	19044
3dica7	1-11	19045
3dica7	1-11	19046
3dica7	1-11	19047
3dica7	1-11	19048
3dica7	1-11	19049
3dica7	1-11	19050
3dica7	1-11	19051
3dica7	1-11	19052
3dica7	1-11	19053
3dica7	1-11	19054
3dica7	1-11	19055
3dica7	1-11	19056
3dica7	1-11	19057
3dica7	1-11	19058
3dica7	1-11	19059
3dica7	1-11	19060
3dica7	1-11	19061
3dica7	1-11	19062
3dica7	1-11	19063
3dim7	1-11	19064
3dim7	1-11	19065
3dim7	1-11	19066
3dim7	1-11	19067
3dim7	1-11	19068
3dim7	1-11	19069
3dim7	1-11	19070
3dim7	1-11	19071
3dim7	1-11	19072
3dim7	1-11	19073
3dim7	1-11	19074
3dim7	1-11	19075
3dim7	1-11	19076
3dim7	1-11	19077
3dim7	1-11	19078
3dim7	1-11	19079
3dim7	1-11	19080
3dim7	1-11	19081
3dim7	1-11	19082
3dim7	1-11	19083
3dim7	1-11	19084
3dim7	1-11	19085
3dim7	1-11	19086
3dim7	1-11	19087
3dim7	1-11	19088
3dim7	1-11	19089
3dim7	1-11	19090
3dim7	1-11	19091
3dim7	1-11	19092
3dim7	1-11	19093
3dim7	1-11	19094
3dim7	1-11	19095
3dim7	1-11	19096
3dim7	1-11	19097
3dim7	1-11	19098
3dim7	1-11	19099
3dim7	1-11	19100
3dim7	1-11	19101
3dim7	1-11	19102
3dim7	1-11	19103
3dim7	1-11	19104
3dim7	1-11	19105
3dim7	1-11	19106
3dim7	1-11	19107
3dim7	1-11	19108
3dim7	1-11	19109
3dim7	1-11	19110
3dim7	1-11	19111
3dim7	1-11	19112
3dim7	1-11	19113
3dim7	1-11	19114
3dim7	1-11	19115
3dim7	1-11	19116
3dim7	1-11	19117
3dim7	1-11	19118
3dim7	1-11	19119
3dor7	1-11	19120
3dor7	1-11	19121
3dor7	1-11	19122
3dor7	1-11	19123
3dor7	1-11	19124
3dor7	1-11	19125
3dor7	1-11	19126
3dor7	1-11	19127
3dor7	1-11	19128
3dor7	1-11	19129
3dor7	1-11	19130
3dor7	1-11	19131
3dor7	1-11	19132
3dor7	1-11	19133
3dor7	1-11	19134
3dtv7	1-11	19135
3dtv7	1-11	19136
3dtv7	1-11	19137
3dtv7	1-11	19138
3dtv7	1-11	19139
3dtv7	1-11	19140
3dtv7	1-11	19141
3dtv7	1-11	19142
3dtv7	1-11	19143
3dtv7	1-11	19144
3dtv7	1-11	19145
3dtv7	1-11	19146
3dtv7	1-11	19147
3dtv7	1-11	19148
3dtv7	1-11	19149
3dtv7	1-11	19150
3dtv7	1-11	19151
3dtv7	1-11	19152
3dtv7	1-11	19153
3dtv7	1-11	19154
3dtv7	1-11	19155
3dtv7	1-11	19156
3dtv7	1-11	19157
3dtv7	1-11	19158
3dtv7	1-11	19159
3dtv7	1-11	19160
3dtv7	1-11	19161
3dtv7	1-11	19162
3dtv7	1-11	19163
3dui7	1-11	19164
3dui7	1-11	19165
3dui7	1-11	19166
3dui7	1-11	19167
3dui7	1-11	19168
3dui7	1-11	19169
3dui7	1-11	19170
3dui7	1-11	19171
3dui7	1-11	19172
3dui7	1-11	19173
3dui7	1-11	19174
3dui7	1-11	19175
3dui7	1-11	19176
3dui7	1-11	19177
3dui7	1-11	19178
3dui7	1-11	19179
3dui7	1-11	19180
3dui7	1-11	19181
3dui7	1-11	19182
3dui7	1-11	19183
3dui7	1-11	19184
3dui7	1-11	19185
3dui7	1-11	19186
3dui7	1-11	19187
3dui7	1-11	19188
3dui7	1-11	19189
3dui7	1-11	19190
3dui7	1-11	19191
3dui7	1-11	19192
3dui7	1-11	19193
3dui7	1-11	19194
3dui7	1-11	19195
3dui7	1-11	19196
3dui7	1-11	19197
3dui7	1-11	19198
3dui7	1-11	19199
3dui7	1-11	19200
3dui7	1-11	19201
3dui7	1-11	19202
3dui7	1-11	19203
3dui7	1-11	19204
3dui7	1-11	19205
3dui7	1-11	19206
3dui7	1-11	19207
3dui7	1-11	19208
3dui7	1-11	19209
3dui7	1-11	19210
3dui7	1-11	19211
3dui7	1-11	19212
3dui7	1-11	19213
3dui7	1-11	19214
3dui7	1-11	19215
3dui7	1-11	19216
3dui7	1-11	19217
3dui7	1-11	19218
3dui7	1-11	19219
3dui7	1-11	19220
3dui7	1-11	19221
3dui7	1-11	19222
3dui7	1-11	19223
3dui7	1-11	19224
3dui7	1-11	19225
3dui7	1-11	19226
3pgcic7	1-11	19227
3pgcic7	1-11	19228
3pgcic7	1-11	19229
3pgcic7	1-11	19230
3pgcic7	1-11	19231
3pgcic7	1-11	19232
3pgcic7	1-11	19233
3pgcic7	1-11	19234
3pgcic7	1-11	19235
3pgcic7	1-11	19236
3pgcic7	1-11	19237
3pgcic7	1-11	19238
3pgcic7	1-11	19239
